"gender","genderID","height","weight","shoeSize","schoolYear","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity"
"female","female",62,160,7.5,"Freshman",1,2,0,20,7.5,9,50,58,7,"one",75
"female","female",67,115,9,"Freshman",1,2,95,0,7,18,47,58,5,"few",90
"female","female",65,144,9.5,"Freshman",4,3,100,13,7.5,5,47,47,3,"dozens",75
"male","male",67,170,10,"Sophomore",3,2,100,22,7,4,53,52,3,"few",40
"female","female",63,150,6,"Freshman",0,1,0,200,8,20,50,50,6,"few",40
"male","male",70,165,10,"Freshman",0,1,100,200,7,4,42,44,7,"few",10
"female","female",68,112,8.5,"Freshman",15,6,116,150,10,50,55,65,8,"few",97
"female","female",70,160,8.5,"Freshman",3,1,100,0,7.5,25,56,60,8,"few",100
"female","female",66,135,8.5,"Freshman",1,1,80,15,6.5,15,56,49,6,"few",50
"female","female",62,108,6,"Junior",2,2,90,0,7,10,53,55,7,"thousands",80
"male","male",70,140,10.5,"Freshman",4,6,40,20,7,6,43,42,7,"few",100
"female","female",63,157,9,"Freshman",3,0,80,0,8.5,8,40,47,3,"dozens",20
"male","male",69,143,9,"Freshman",0,0,0,200,8,5,46,45,7,"few",10
"female","female",61,114,8,"Freshman",0,1,90,35,7,3,50,65,4,"few",10
"male","male",72,185,12,"Sophomore",1,1,125,1000,6,9,50,50,5,"few",20
"female","female",64,140,7,"Sophomore",0,1,72,20,6.5,14,50,60,7,"millions",100
"female","female",60,98,4.5,"Freshman",4,0,85,0,7,5,45,49,1,"few",50
"female","female",66,120,7,"Freshman",5,3,90,0,7,6,49,53,7,"few",100
"female","female",67,120,8.5,"Freshman",4,3,55,12,7,20,45,44,3,"few",20
"male","male",69,160,10.5,"Freshman",0,2,110,120,7.5,6,46,50,2,"few",60
"female","female",62,125,6.5,"Sophomore",2,2,100,120,7,30,53,51,7,"few",100
"female","female",67,132,9,"Freshman",3,2,95,20,8,14,53,54,3,"few",80
"female","female",79,110,6.5,"Freshman",0,0,0,40,8,20,56,62,5,"none",10
"female","female",66,120,8,"Freshman",1,1,105,100,7,10,47,51,7,"few",20
"female","female",62,118,6,"Freshman",2,2,85,45,8,13,45,45,3,"few",65
"female","female",64,160,9,"Sophomore",0,3,90,40,6.5,20,42,42,4,"one",30
"female","female",63,105,6.5,"Sophomore",1,2,30,5,5,12,45,45,5,"one",20
"female","female",65,126,9,"Freshman",0,2,80,0,6,12,43,43,7,"one",50
"female","female",62,127,8,"Freshman",7,2,60,60,6,25,42,43,2,"hundreds",65
"female","female",64,170,8.5,"Freshman",3,2,0,20,6,6,50,52,9,"one",55
"male","male",72,150,11.5,"Freshman",0,4,60,800,7.5,5,42,38,7,"one",100
"female","female",63,130,7,"Freshman",1,1,98,100,6.5,20,46,47,5,"one",50
"female","female",62,134,6,"Sophomore",7,3,0,7,6,25,43,41,9,"few",100
"female","female",63,171,8,"Freshman",2,2,88,50,7,7,40,40,5,"one",95
"female","female",61,114,5.5,"Sophomore",1,0,80,7,5,10,50,54,4,"few",40
"male","male",71,170,9.5,"Sophomore",2,0,90,130,7,7,46,48,3,"few",50
"male","male",69,140,9.5,"Freshman",0,1,100,200,6,7,42,43,2,"one",99
"male","male",67,150,9.5,"Freshman",1,2,95,120,7,10,55,53,8,"few",33
"female","female",60,145,7,"Freshman",1,1,70,150,8,20,50,49,5,"one",50
"female","female",65,116,6,"Sophomore",1,1,0,100,7.5,5,61,65,7,"few",30
"male","male",72,165,12,"Freshman",1,1,85,50,7.5,8,54,54,8,"few",100
"female","female",62,145,6.5,"Freshman",3,5,50,21,7,4,54,58,2,"one",50
"male","male",70,147,10,"Junior",1,1,103,0,6.5,19,55,60,7,"few",80
"female","female",67,180,8.5,"Freshman",0,2,80,120,7,13,40,44,7,"one",20
"male","male",69,158,9.5,"Freshman",4,2,110,8,6.5,20,44,48,1,"one",100
"female","female",64,128,8.5,"Freshman",2,1,90,200,7.5,20,53,55,6,"few",40
"female","female",66,130,8,"Freshman",3,2,90,0,7,30,54,56,8,"few",10
"male","male",63,105,7.5,"Freshman",1,2,95,60,8,4,45,44,9,"few",50
"female","female",67,141,9,"Sophomore",1,2,85,18,7.5,16,52,65,8,"few",65
"female","female",64,120,7,"Freshman",4,3,100,105,8,15,52,61,4,"hundreds",50
"female","female",67,110,6.5,"Freshman",0,0,0,40,8,22,44,46,3,"one",40
"female","female",61,120,6.5,"Freshman",4,1,80,150,7,13,50,51,8,"dozens",95
"female","female",65,136,7.5,"Freshman",0,2,55,40,7,15,42,56,6,"few",100
"male","male",76,200,13,"Freshman",1,2,110,17,7,8,50,59,5,"dozens",100
"male","male",70,240,11,"Freshman",4,7,105,13,7,3,40,42,9,"one",12
"female","female",72,135,10,"Sophomore",1,2,100,0,6.5,25,52,52,6,"few",99
"female","female",64,124,6,"Freshman",2,1,55,62,5,13,45,48,6,"one",100
"female","female",62,160,8,"Sophomore",1,3,90,20,5,20,47,48,6,"few",100
"male","male",65,185,9,"Freshman",1,2,0,21,6,5,51,52,3,"few",30
"female","female",70,132,8,"Sophomore",0,2,85,7,7,20,61,56,6,"few",99
"female","female",64,113,8,"Sophomore",4,1,150,70,9,70,49,52,1,"one",20
"male","male",65,147,8.5,"Senior",0,0,100,40,7.5,6,57,59,5,"one",40
"female","female",63,140,6.5,"Sophomore",0,1,0,20,7,7,46,51,4,"one",80
"female","female",65,130,8,"Sophomore",3,6,75,1000,8,30,53,55,7,"few",50
"male","male",75,210,12,"Sophomore",2,2,112,18,7,10,46,49,5,"one",0
"male","male",71,115,9.5,"Freshman",2,2,90,4,7,5,53,54,6,"dozens",100
"female","female",65,150,7.5,"Freshman",4,3,100,300,6.5,25,47,50,6,"dozens",25
"male","male",70,130,9,"Freshman",1,1,80,40,7,5,47,52,10,"one",100
"male","male",71,175,12,"Freshman",1,1,105,110,6,10,57,65,3,"few",100
"male","male",72,160,11,"Sophomore",1,1,95,1000,8,5,46,48,3,"few",0
"female","female",64,160,7.5,"Freshman",0,2,140,20,6,12,52,53,3,"dozens",50
"female","female",71,160,9.5,"Freshman",2,1,90,150,8,5,49,46,9,"thousands",50
"female","female",67,140,8.5,"Junior",9,7,120,4,9,26,48,48,9,"one",65
"female","female",62,180,8.5,"Freshman",4,3,120,30,6,15,53,56,9,"few",90
"male","male",78,172,9,"Freshman",0,0,90,1000,8,20,44,43,7,"one",2
"female","female",63,110,6.5,"Freshman",0,0,0,120,7.5,12,45,47,7,"few",90
"male","male",71,187,10.5,"Freshman",0,2,120,2,6.5,7,57,58,9,"few",100
"female","female",66,120,7.5,"Freshman",2,3,85,35,8,25,46,45,4,"few",90
"male","male",67,165,9.5,"Freshman",3,2,95,9,6.5,15,42,40,3,"few",25
"female","female",63,115,6.5,"Freshman",0,1,75,0,6,15,46,57,6,"few",90
"female","female",61,140,7.5,"Freshman",3,1,80,9,8,10,52,49,7,"few",19
"male","male",74,262,13.5,"Freshman",5,1,80,0,7.5,3,55,55,8,"few",0
"female","female",60,105,5,"Junior",6,2,0,0,6,4,40,42,7,"one",100
"female","female",67,119,7,"Freshman",4,6,80,400,7,30,48,50,5,"hundreds",25
"male","male",72,135,8,"Sophomore",1,1,0,700,10,4,49,51,5,"none",50
"female","female",65,128,7,"Sophomore",11,1,80,2,6,20,52,60,7,"one",100
"female","female",63,120,7,"Freshman",1,4,50,3,7.5,12,46,48,3,"one",40
"female","female",67,115,8.5,"Freshman",5,2,90,0,8.5,15,52,54,9,"thousands",100
"male","male",67,130,8,"Freshman",0,0,110,0,8,10,43,45,2,"millions",0
"male","male",69,143,8,"Junior",0,0,80,13,7,8,46,51,9,"few",10
"female","female",62,139,6,"Freshman",5,3,0,1,8,10,50,47,7,"millions",50
"female","female",64,114,7,"Freshman",1,2,90,60,5.5,20,50,55,3,"few",90
"female","female",62,126,6.5,"Freshman",1,0,85,0,6,10,50,54,8,"one",90
"male","male",70,133,10.5,"Freshman",1,0,99,300,6,10,54,55,1,"one",99
"female","female",68,115,8.5,"Freshman",4,2,110,87,7.5,30,45,53,8,"millions",100
"male","male",73,154,12,"Freshman",0,0,0,25,8,7,42,42,6,"few",90
"female","female",64,125,8,"Freshman",1,2,75,40,6,18,50,50,5,"dozens",50
"female","female",66,135,10.5,"Freshman",1,3,96,10,7.5,9,37,39,5,"one",15
"female","female",62,118,7.5,"Freshman",1,1,80,700,6,22,54,50,4,"one",80
"male","male",72,195,13,"Freshman",4,2,95,65,7,11,50,55,7,"few",50
"female","female",65,130,7,"Freshman",0,0,85,20,7,12,52,53,2,"one",99
"male","male",75,230,13,"Junior",1,1,100,1,6.5,5,55,55,7,"hundreds",10
"female","male",71,195,10,"Freshman",1,4,82,0,6,15,42,43,4,"few",15
"male","male",66,175,9,"Freshman",1,2,100,20,7,6,50,51,2,"few",50
"female","female",65,107,8,"Sophomore",1,1,110,60,7,40,49,49,1,"millions",80
"female","female",63,118,7.5,"Freshman",5,2,85,100,7.5,10,50,53,7,"one",90
"male","male",72,230,10.5,"Junior",4,4,120,4,8,11,53,60,5,"few",50
"male","male",75,180,14,"Freshman",1,4,110,55,8.5,15,51,55,9,"millions",0
"female","female",63,150,7,"Freshman",0,3,100,17,8,10,55,55,3,"few",60
"female","female",65,125,8,"Freshman",7,11,0,600,5,6,46,51,7,"one",35
"female","female",68,135,8.5,"Sophomore",4,4,103,200,7,15,52,55,8,"few",32
"male","male",67,140,6.5,"Sophomore",1,3,110,10,7,10,48,49,7,"hundreds",15
"male","male",74,190,12,"Freshman",1,2,85,27,5.5,18,50,63,3,"one",45
"female","female",62,96,6,"Freshman",0,1,0,200,7,10,42,43,3,"few",70
"male","male",67,130,8.5,"Junior",2,2,100,140,4.5,6,56,57,7,"one",25
"female","female",65,123,7,"Freshman",0,0,0,20,6,4,59,60,2,"few",40
"female","female",53,136,9,"Freshman",3,1,114,120,9.5,10,48,48,9,"few",100
"male","male",78,151,10.5,"Freshman",1,0,0,140,4.5,5,44,48,4,"few",3
"female","female",62,131,8.5,"Freshman",0,1,30,60,6,5,49,49,7,"one",5
"female","female",63,113,7,"Sophomore",0,3,80,20,7,15,52,53,8,"few",25
"male","male",72,170,9.5,"Junior",1,2,95,9,7.5,15,48,50,9,"few",30
"female","female",65,145,7,"Sophomore",3,1,100,200,5,15,55,50,1,"few",75
"male","male",72,170,12,"Senior",0,3,105,16,7,6,52,53,7,"hundreds",20
"female","female",64,132,7,"Sophomore",8,1,85,35,5.5,20,56,55,7,"few",70
"female","female",67,149,9.5,"Senior",1,5,90,25,8,20,55,55,8,"few",100
"female","female",64,127,7.5,"Freshman",1,2,90,120,7,15,49,54,4,"few",10
"female","female",67,158,9.5,"Freshman",2,1,100,40,8,12,48,47,4,"dozens",100
"female","female",69,170,10,"Freshman",2,2,102,200,6,23,58,50,6,"dozens",30
"female","female",60,115,6,"Freshman",2,5,90,50,7,10,35,45,10,"few",50
"female","female",64,103,7,"Freshman",9,2,100,30,7.5,16,55,65,4,"one",85
"male","male",66,116,7.5,"Freshman",0,0,0,1000,4.5,13,47,50,9,"none",10
"female","female",63,215,8.5,"Sophomore",1,2,80,40,6.5,26,46,51,3,"one",55
"male","male",71,114,8.5,"Sophomore",4,1,125,100,7,10,48,48,8,"one",100
"female","female",63,128,6,"Freshman",0,1,0,17,5.5,5,54,55,9,"few",60
"female","female",69,124,9,"Sophomore",0,3,85,22,5.5,20,53,62,3,"one",80
"male","male",67,157,7,"Freshman",0,3,60,10,8,3,46,47,5,"one",100
"female","female",69,216,6,"Freshman",0,0,100,20,8,26,46,51,2,"few",10
"male","male",68,132,10.5,"Junior",3,0,130,60,7,15,46,50,7,"one",30
"male","male",71,190,11,"Freshman",0,1,85,80,9,8,55,53,5,"few",75
"male","male",66,136,7,"Freshman",1,1,105,500,7,6,50,51,8,"dozens",0
"female","female",60,140,6,"Sophomore",5,5,50,5,8,35,46,47,8,"few",50
"female","female",64,150,8,"Freshman",0,1,0,5,7,12,40,47,7,"one",90
"male","male",71,220,8.5,"Sophomore",10,2,40,140,6.5,24,60,62,1,"one",15
"female","female",61,180,8.5,"Freshman",5,2,93,110,8,10,43,47,3,"one",100
"female","female",61,113,8,"Freshman",1,1,121,3,6.5,15,52,51,1,"thousands",50
"female","female",70,160,11.5,"Freshman",3,3,90,50,7.5,9,44,45,6,"few",50
"female","female",65,147,8,"Sophomore",1,3,90,400,7,12,51,53,7,"one",20
"male","male",69,165,10.5,"Freshman",1,4,80,50,7,3,40,45,7,"few",30
"female","female",68,140,8.5,"Freshman",4,1,100,25,6.5,17,43,43,2,"few",100
"male","male",66,135,7.5,"Freshman",2,1,140,84,6,5,40,44,9,"millions",11
"male","male",73,140,11,"Freshman",0,2,100,20,7,5,52,62,3,"few",70
"female","female",63,120,7,"Freshman",5,2,80,20,9,30,40,40,7,"few",50
"female","female",64,145,7.5,"Freshman",2,2,92,62,6.5,17,43,43,9,"few",40
"female","female",64,144,4.5,"Sophomore",11,4,150,5,7.5,30,40,38,5,"dozens",60
"male","male",71,200,13.5,"Freshman",6,1,102,32,6.5,2,53,51,4,"none",0
"male","male",77,200,14,"Sophomore",3,2,120,0,8,5,46,48,2,"dozens",50
"male","male",68,145,9,"Sophomore",3,3,88,45,6.5,12,49,53,6,"dozens",15
"female","female",63,155,8,"Freshman",1,2,100,105,7.5,20,48,55,7,"few",50
"male","male",77,185,11,"Senior",0,9,120,81,6,5,48,50,6,"dozens",0
"male","male",82,240,15.5,"Freshman",1,0,0,1,6.5,2,48,49,10,"one",20
"male","male",72,145,10,"Sophomore",3,2,100,5,7.5,8,61,61,7,"thousands",20
"female","female",61,117,6,"Freshman",7,2,100,2,4.5,10,50,50,7,"few",25
"male","male",73,180,10.5,"Freshman",0,3,120,7,6,10,52,53,2,"few",50
"female","female",61,148,7,"Junior",0,0,50,60,9,20,53,57,7,"one",75
"male","male",75,300,12.5,"Senior",5,3,120,200,6.5,6,45,39,8,"few",3
"female","female",63,110,7.5,"Freshman",1,3,65,50,6.5,8,55,58,6,"few",80
"male","male",68,160,10.5,"Sophomore",7,2,85,11,7,4,41,51,7,"millions",100
"female","female",63,101,6.5,"Freshman",0,1,0,50,7,15,46,56,5,"one",30
"male","male",75,165,13,"Sophomore",2,3,115,0,5,13,56,59,7,"thousands",50
"female","female",70,175,10,"Freshman",0,1,95,2,6,15,56,63,9,"few",50
"male","male",90,101,10.5,"Freshman",1,3,90,1000,7.5,9,50,50,8,"few",15
"male","male",77,270,15,"Freshman",0,3,95,45,8,4,55,61,7,"dozens",100
"male","male",77,295,16.5,"Freshman",4,1,145,80,8.5,10,48,47,4,"few",50
"female","female",68,110,8,"Freshman",3,2,110,4,4.5,40,50,50,6,"few",100
"female","female",70,125,9.5,"Freshman",2,2,90,30,5,10,59,63,8,"few",50
"male","male",73,175,12,"Freshman",0,1,145,85,8,5,43,51,4,"none",1
"male","male",72,156,13,"Sophomore",2,4,85,100,8.5,5,59,65,8,"thousands",95
"female","female",67,135,8.5,"Freshman",6,5,80,25,7,15,51,65,10,"few",100
"male","male",74,200,11,"Sophomore",0,6,111,0,7.5,10,46,46,3,"dozens",5
"female","female",62,121,6.5,"Junior",5,2,95,2,7.5,28,48,51,8,"one",80
"female","female",63,100,6,"Freshman",0,1,0,0,12,20,43,48,7,"few",30
"female","female",68,133,8.5,"Freshman",1,1,95,85,8,8,48,49,6,"one",50
"female","female",62,135,8,"Sophomore",1,2,90,29,6.5,15,50,53,7,"few",100
"female","female",66,112,6.5,"Freshman",1,0,0,20,6,10,47,47,9,"one",50
"male","male",69,175,9.5,"Freshman",1,0,80,200,7,8,48,48,9,"few",50
"male","male",76,300,14.5,"Junior",3,2,85,13,6,3,59,65,1,"few",77
"male","male",69,170,10.5,"Freshman",3,0,0,200,8,15,43,44,1,"few",95
"female","female",61,110,7.5,"Sophomore",0,2,90,15,6,7,46,52,8,"dozens",80
"female","other",66,190,8.5,"Sophomore",0,2,100,0,9,9,47,51,10,"few",30
"female","female",61,115,6.5,"Freshman",1,2,70,30,6.5,15,50,53,4,"few",50
"male","male",77,139,8,"Junior",2,2,0,100,8,5,54,54,8,"few",70
"female","female",64,130,10,"Freshman",4,1,95,100,6,25,45,50,5,"one",20
"female","female",65,163,9.5,"Sophomore",3,2,90,200,8.5,10,55,55,7,"few",35
"male","male",69,145,10,"Sophomore",2,2,100,20,6,25,37,42,7,"one",40
"male","male",69,130,9.5,"Freshman",0,2,90,0,8,10,61,57,4,"one",25
"female","female",65,143,7,"Junior",3,2,90,40,8,20,53,54,7,"millions",100
"female","female",63,104,6,"Freshman",1,1,0,50,8,11,43,50,8,"few",40
"male","male",75,275,12.5,"Junior",9,2,143,0,7.5,7,47,53,7,"hundreds",70
"male","male",73,175,10.5,"Freshman",2,0,90,50,7,6,41,45,4,"millions",69
"male","male",70,165,10.5,"Sophomore",0,0,95,20,6.5,5,58,58,8,"few",15
"female","female",62,108,6,"Sophomore",2,3,75,50,7,23,47,53,7,"few",100
"female","female",63,110,7,"Freshman",6,1,70,10,8.5,7,42,48,6,"few",40
"female","female",62,135,8,"Freshman",0,2,55,80,6,40,42,43,3,"one",1
"male","male",67,132,8.5,"Freshman",3,0,80,54,7,12,45,51,3,"one",10
"male","male",68,152,10,"Freshman",2,0,100,200,7.5,5,51,51,9,"few",25
"female","female",66,145,9,"Freshman",1,2,90,20,6,15,36,39,3,"few",20
"female","female",62,131,7,"Freshman",3,2,30,28,7.5,12,43,45,9,"none",40
"female","female",63,113,5,"Junior",2,8,120,6,8,5,40,46,3,"few",35
"male","male",71,185,11.5,"Freshman",0,1,65,13,7,6,50,55,6,"few",5
"male","male",70,160,10,"Freshman",0,3,80,0,6,25,46,48,3,"hundreds",50
"male","male",69,165,10,"Sophomore",0,0,0,25,6,4,48,48,4,"few",30
"female","female",65,125,7,"Freshman",3,2,100,20,8,30,53,56,6,"few",77
"female","female",64,120,6.5,"Freshman",4,3,80,200,8,16,53,55,2,"few",81
"female","female",62,120,7,"Freshman",3,2,80,60,8,12,49,51,4,"hundreds",75
"female","female",68,140,9,"Freshman",4,2,40,1,7,11,42,44,6,"few",45
"female","female",66,210,8.5,"Freshman",2,1,50,30,6.5,12,47,46,7,"dozens",75
"female","female",66,125,8,"Sophomore",5,1,100,70,8,10,58,59,6,"dozens",5
"female","female",64,120,7,"Freshman",0,0,40,12,7,18,48,50,7,"few",20
"male","male",71,135,8.5,"Freshman",5,0,0,1,7,19,46,45,4,"dozens",20
"female","female",67,140,8.5,"Freshman",5,1,90,0,7.5,10,48,48,8,"dozens",90
"male","male",76,215,13,"Freshman",2,2,160,30,7,15,51,52,7,"one",60
"male","male",71,300,11,"Sophomore",4,12,60,0,7,10,36,64,8,"few",35
"female","female",61,112,5.5,"Freshman",0,1,0,0,7,12,47,48,9,"few",99
"female","female",64,120,7.5,"Freshman",0,1,40,10,6.5,7,46,54,5,"one",50
"female","female",67,125,7.5,"Freshman",3,2,95,150,8,25,47,46,7,"few",50
"female","female",63,125,6.5,"Freshman",2,2,70,7,6.5,23,53,62,8,"few",45
"female","female",61,115,6.5,"Freshman",0,2,115,10,6,13,51,54,6,"thousands",85
"female","female",63,114,6.5,"Freshman",2,1,80,102,7.5,14,63,65,7,"few",75
"male","female",70,145,10,"Freshman",0,1,100,300,8.5,5,50,51,6,"one",100
"female","female",60,127,5,"Freshman",15,0,105,35,6,11,44,50,1,"few",50
"female","female",67,180,9,"Junior",4,1,60,20,8,10,51,51,7,"hundreds",50
"female","female",62,106,8,"Freshman",3,1,0,1,6,10,53,52,8,"few",90
"male","male",71,150,11,"Junior",1,2,112,32,6.5,15,55,65,8,"few",20
"male","male",72,155,9.5,"Freshman",4,3,180,200,7.5,15,38,44,5,"one",50
"female","female",65,115,8,"Junior",6,1,100,60,7,4,51,50,7,"few",20
"female","female",69,140,9.5,"Freshman",0,2,80,35,7,12,52,54,7,"one",50
"male","male",73,180,11.5,"Freshman",1,1,95,40,7.5,8,55,58,7,"few",60
"female","female",62,110,7,"Freshman",1,2,0,20,7,13,56,54,4,"few",40
"male","male",67,180,10,"Freshman",0,1,120,300,6.5,3,48,52,4,"few",75
"male","male",65,177,11,"Freshman",4,1,50,150,7.5,7,42,45,6,"few",50
"female","female",59,107,4,"Sophomore",0,5,50,0,5.5,4,55,63,6,"one",50
"female","female",65,132,6.5,"Freshman",2,0,60,150,7,30,50,53,8,"dozens",50
"female","female",70,215,10,"Sophomore",5,3,80,0,7.5,6,53,55,6,"none",90
"male","male",73,215,11.5,"Freshman",1,3,112,23,7,9,48,48,4,"one",100
"male","male",72,165,10.5,"Freshman",1,1,85,21,6,8,50,50,1,"one",90
"male","male",80,144,9,"Freshman",0,0,0,0,7,4,46,47,7,"few",12
"female","female",63,100,4,"Freshman",1,0,0,21,7.5,18,44,44,7,"one",10
"female","female",69,165,9,"Freshman",1,7,45,5,8,15,43,53,7,"one",30
"female","female",63,112,6.5,"Freshman",1,1,85,30,8,15,52,48,4,"few",50
"male","male",73,185,13,"Freshman",2,3,110,15,8,8,62,56,8,"dozens",60
"male","male",66,89,8.5,"Sophomore",0,0,0,20,8,6,42,50,2,"few",10
"female","female",67,117,6.5,"Freshman",0,1,70,80,8,7,50,52,10,"hundreds",100
"female","female",66,120,7.5,"Sophomore",6,5,85,6,6,26,41,45,4,"one",75
"female","female",69,158,8.5,"Freshman",2,0,0,50,7,11,48,43,9,"few",30
